loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_prncp,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,il_util,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,target,emp_length_anos,mths_since_last_delinq_missing,mths_since_last_record_missing,mths_since_recent_bc_dlq_missing,mths_since_recent_revol_delinq_missing,mths_since_last_major_derog_missing,emp_length_missing,era_pre_2012
5000.0,5000.0,36.0,12.42,167.08,b,b4,rent,50000.0,source verified,2012-01-01,Charged Off,debt_consolidation,3.55,0.0,2001-05-01,700.0,704.0,3.0,999.0,110.0,4.0,1.0,4497.0,54.8,7.0,f,467.55,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,1.0,0.0,-1.0,,,-1.0,1,2.0,1,0,1,1,1,0,1
8750.0,8750.0,36.0,10.99,286.43,b,b4,rent,60000.0,source verified,2015-10-01,Fully Paid,credit_card,9.42,0.0,2009-03-01,710.0,714.0,0.0,999.0,999.0,9.0,0.0,8504.0,51.2,11.0,f,8750.0,0.0,999.0,individual,,,,0.0,95.0,20319.0,,16600.0,3.0,2258.0,684.0,91.8,0.0,0.0,19.0,79.0,14.0,14.0,0.0,28.0,999.0,1.0,999.0,0.0,3.0,4.0,3.0,3.0,1.0,8.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,31576.0,20319.0,8300.0,14976.0,0,2.0,1,1,1,1,1,0,0
5250.0,5250.0,36.0,9.67,168.6,b,b1,rent,40000.0,verified,2014-02-01,Fully Paid,credit_card,10.8,0.0,2004-09-01,675.0,679.0,1.0,999.0,54.0,14.0,3.0,2654.0,20.1,22.0,w,5250.0,0.0,999.0,individual,,,,0.0,1350.0,5612.0,,13200.0,8.0,401.0,7846.0,25.3,0.0,0.0,112.0,90.0,1.0,1.0,0.0,5.0,999.0,5.0,999.0,0.0,6.0,6.0,9.0,12.0,6.0,11.0,15.0,6.0,14.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,19369.0,5612.0,10500.0,6169.0,0,2.0,1,0,1,1,1,0,0
19500.0,19500.0,36.0,7.9,610.16,a,a4,rent,67644.0,verified,2012-05-01,Fully Paid,debt_consolidation,22.37,0.0,2004-04-01,725.0,729.0,0.0,999.0,999.0,13.0,0.0,9932.0,28.1,28.0,f,19500.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,5.0,-1.0,17868.0,35.7,0.0,0.0,,-1.0,-1.0,-1.0,0.0,9.0,999.0,9.0,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,20.0,0.0,0.0,-1.0,57718.0,27800.0,-1.0,0,4.0,1,1,1,1,1,0,1
1600.0,1600.0,36.0,10.25,51.82,b,b2,rent,30000.0,not verified,2010-05-01,Fully Paid,other,15.68,0.0,2003-12-01,740.0,744.0,0.0,999.0,999.0,3.0,0.0,323.0,11.1,4.0,f,1600.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,0,0.0,1,1,1,1,1,0,1
3500.0,3500.0,36.0,14.65,120.73,c,c5,rent,72000.0,not verified,2015-05-01,Charged Off,other,30.32,1.0,1987-05-01,665.0,669.0,0.0,18.0,999.0,11.0,0.0,35760.0,88.5,27.0,f,2056.85,0.0,33.0,individual,,,,0.0,0.0,52359.0,,40400.0,2.0,4760.0,842.0,95.5,0.0,0.0,133.0,336.0,14.0,13.0,3.0,65.0,999.0,13.0,999.0,1.0,4.0,9.0,4.0,7.0,10.0,9.0,14.0,9.0,11.0,0.0,0.0,0.0,0.0,92.6,75.0,0.0,0.0,80755.0,52359.0,18900.0,40355.0,1,10.0,0,1,1,1,0,0,0
15000.0,15000.0,60.0,15.1,357.64,c,c2,mortgage,60000.0,source verified,2013-11-01,Fully Paid,debt_consolidation,22.34,0.0,2004-12-01,690.0,694.0,0.0,999.0,115.0,18.0,1.0,15846.0,55.6,29.0,f,15000.0,0.0,999.0,individual,,,,0.0,0.0,122984.0,,28500.0,3.0,6832.0,7984.0,63.0,0.0,0.0,101.0,107.0,15.0,15.0,1.0,27.0,999.0,15.0,999.0,0.0,7.0,10.0,10.0,16.0,2.0,15.0,24.0,10.0,18.0,0.0,0.0,0.0,0.0,-1.0,50.0,1.0,0.0,153104.0,37672.0,21600.0,30793.0,0,10.0,1,0,1,1,1,0,0
6650.0,6650.0,36.0,19.72,246.2,d,d5,rent,24343.0,verified,2013-04-01,Charged Off,other,13.8,0.0,2008-01-01,675.0,679.0,3.0,27.0,999.0,10.0,0.0,7585.0,46.8,11.0,f,4183.25,0.0,999.0,individual,,,,0.0,0.0,7585.0,,16200.0,4.0,759.0,1694.0,77.1,0.0,0.0,64.0,64.0,5.0,5.0,0.0,18.0,999.0,3.0,27.0,0.0,3.0,7.0,3.0,3.0,1.0,10.0,10.0,7.0,10.0,0.0,0.0,0.0,2.0,90.0,33.3,0.0,0.0,16200.0,7585.0,7400.0,0.0,1,2.0,0,1,1,0,1,0,0
23000.0,23000.0,36.0,15.59,803.97,d,d1,mortgage,90000.0,source verified,2015-01-01,Fully Paid,debt_consolidation,18.36,0.0,2002-08-01,670.0,674.0,1.0,999.0,999.0,13.0,0.0,19845.0,55.3,29.0,f,23000.0,0.0,999.0,individual,,,,0.0,0.0,218591.0,,35900.0,6.0,16815.0,14688.0,57.2,0.0,0.0,149.0,90.0,2.0,2.0,1.0,2.0,999.0,2.0,999.0,0.0,5.0,6.0,6.0,8.0,17.0,7.0,11.0,6.0,13.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,261400.0,70833.0,34300.0,65653.0,0,9.0,1,1,1,1,1,0,0
4350.0,4350.0,36.0,17.86,156.96,d,d5,mortgage,200000.0,source verified,2015-05-01,Fully Paid,moving,1.06,0.0,1978-05-01,660.0,664.0,1.0,65.0,999.0,8.0,0.0,10989.0,67.0,15.0,f,4350.0,0.0,65.0,individual,,,,0.0,953.0,136040.0,,16400.0,5.0,22673.0,1270.0,88.5,0.0,0.0,122.0,444.0,1.0,1.0,1.0,4.0,999.0,1.0,65.0,1.0,1.0,3.0,2.0,3.0,2.0,6.0,11.0,3.0,8.0,0.0,0.0,0.0,4.0,93.3,50.0,0.0,0.0,152400.0,10989.0,11000.0,0.0,0,5.0,0,1,1,0,0,0,0
10800.0,10800.0,36.0,9.99,348.44,b,b3,rent,100000.0,not verified,2015-04-01,Charged Off,credit_card,13.79,0.0,2005-09-01,670.0,674.0,1.0,999.0,999.0,6.0,0.0,14509.0,87.4,11.0,f,9066.49,0.0,999.0,individual,,,,0.0,0.0,40614.0,,16600.0,3.0,6769.0,1265.0,84.2,0.0,0.0,80.0,115.0,19.0,4.0,0.0,27.0,999.0,5.0,999.0,0.0,1.0,3.0,2.0,4.0,5.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,44932.0,40614.0,8000.0,28332.0,1,2.0,1,1,1,1,1,0,0
15000.0,15000.0,36.0,10.64,488.53,b,b4,mortgage,57000.0,source verified,2015-12-01,Fully Paid,debt_consolidation,4.99,0.0,1996-09-01,730.0,734.0,1.0,999.0,999.0,9.0,0.0,9175.0,30.5,16.0,f,15000.0,0.0,999.0,individual,,,,0.0,0.0,101970.0,,30100.0,6.0,12746.0,8309.0,45.0,0.0,0.0,163.0,231.0,4.0,4.0,1.0,4.0,999.0,4.0,999.0,0.0,4.0,7.0,4.0,6.0,3.0,8.0,12.0,7.0,9.0,0.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,132438.0,9175.0,15100.0,0.0,0,10.0,1,1,1,1,1,0,0
28000.0,28000.0,36.0,6.03,852.2,a,a1,mortgage,98000.0,verified,2014-10-01,Fully Paid,debt_consolidation,27.55,0.0,1993-03-01,735.0,739.0,0.0,69.0,999.0,21.0,0.0,24375.0,40.5,36.0,f,28000.0,0.0,999.0,individual,,,,0.0,1184.0,250537.0,,60200.0,7.0,11930.0,18429.0,47.3,0.0,0.0,156.0,258.0,10.0,10.0,1.0,10.0,69.0,17.0,69.0,0.0,7.0,10.0,8.0,12.0,11.0,17.0,24.0,10.0,21.0,0.0,0.0,0.0,1.0,97.2,12.5,0.0,0.0,322993.0,87896.0,35000.0,90119.0,0,10.0,0,1,0,0,1,0,0
15000.0,15000.0,36.0,18.25,544.17,d,d2,rent,58926.0,verified,2013-09-01,Fully Paid,debt_consolidation,20.47,1.0,1999-12-01,670.0,674.0,1.0,7.0,999.0,10.0,0.0,6582.0,67.2,18.0,f,15000.0,0.0,999.0,individual,,,,0.0,0.0,47040.0,,9800.0,2.0,4704.0,1157.0,79.0,0.0,0.0,90.0,167.0,1.0,1.0,1.0,58.0,999.0,4.0,999.0,0.0,3.0,6.0,3.0,6.0,7.0,6.0,10.0,6.0,10.0,0.0,0.0,0.0,2.0,94.0,33.3,0.0,0.0,58108.0,47040.0,5500.0,48308.0,0,2.0,0,1,1,1,1,0,0
4000.0,4000.0,36.0,14.65,137.98,c,c5,rent,56600.0,verified,2015-09-01,Charged Off,major_purchase,25.03,0.0,1997-08-01,660.0,664.0,3.0,40.0,999.0,13.0,0.0,7587.0,88.2,23.0,w,2233.41,0.0,40.0,individual,,,,0.0,325.0,64964.0,,8600.0,4.0,4997.0,1013.0,88.2,0.0,0.0,216.0,85.0,2.0,2.0,0.0,2.0,63.0,2.0,63.0,5.0,5.0,5.0,5.0,6.0,16.0,5.0,6.0,5.0,13.0,0.0,0.0,0.0,1.0,73.9,80.0,0.0,0.0,77166.0,64964.0,8600.0,67021.0,1,7.0,0,1,0,0,0,0,0
5000.0,5000.0,36.0,15.61,174.83,d,d1,rent,54000.0,not verified,2015-04-01,Fully Paid,debt_consolidation,21.89,0.0,1995-11-01,675.0,679.0,1.0,35.0,999.0,9.0,0.0,20064.0,91.2,13.0,w,5000.0,0.0,35.0,individual,,,,0.0,95.0,30249.0,,22000.0,6.0,3361.0,632.0,96.3,0.0,0.0,232.0,170.0,6.0,6.0,0.0,6.0,999.0,6.0,35.0,1.0,3.0,7.0,3.0,3.0,3.0,7.0,10.0,7.0,9.0,0.0,0.0,0.0,3.0,92.3,100.0,0.0,0.0,48687.0,30249.0,17000.0,26687.0,0,10.0,0,1,1,0,0,0,0
7000.0,7000.0,36.0,12.99,235.83,c,c1,own,32500.0,not verified,2014-10-01,Charged Off,credit_card,28.99,0.0,2007-08-01,665.0,669.0,0.0,999.0,999.0,11.0,0.0,8420.0,71.4,20.0,w,4359.73,0.0,999.0,individual,,,,0.0,0.0,34774.0,,11800.0,3.0,3161.0,166.0,94.6,0.0,0.0,85.0,82.0,10.0,7.0,0.0,28.0,999.0,3.0,999.0,0.0,3.0,9.0,3.0,3.0,8.0,9.0,12.0,9.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,40140.0,34774.0,3100.0,28340.0,1,1.0,1,1,1,1,1,0,0
32000.0,32000.0,36.0,12.12,1064.7,b,b3,rent,110000.0,source verified,2012-09-01,Fully Paid,debt_consolidation,9.13,0.0,2001-12-01,720.0,724.0,0.0,999.0,999.0,10.0,0.0,11015.0,43.4,20.0,f,32000.0,0.0,999.0,individual,,,,0.0,0.0,34353.0,,25400.0,9.0,3435.0,6370.0,44.6,0.0,0.0,130.0,54.0,5.0,5.0,0.0,5.0,999.0,10.0,999.0,0.0,3.0,5.0,4.0,5.0,8.0,8.0,12.0,5.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,53238.0,34353.0,11500.0,27838.0,0,0.0,1,1,1,1,1,0,0
24000.0,24000.0,36.0,11.67,793.37,b,b4,mortgage,62000.0,verified,2014-05-01,Fully Paid,debt_consolidation,18.14,0.0,1996-05-01,685.0,689.0,0.0,35.0,999.0,9.0,0.0,24121.0,81.5,38.0,f,24000.0,0.0,999.0,individual,,,,0.0,0.0,241498.0,,29600.0,5.0,26833.0,350.0,98.5,0.0,0.0,119.0,216.0,18.0,13.0,6.0,18.0,35.0,15.0,35.0,0.0,2.0,5.0,2.0,11.0,8.0,7.0,24.0,5.0,9.0,0.0,0.0,0.0,0.0,94.7,100.0,0.0,0.0,256187.0,32594.0,23600.0,10737.0,0,0.0,0,1,0,0,1,0,0
20000.0,20000.0,36.0,11.99,664.2,c,c1,mortgage,60000.0,verified,2015-12-01,Charged Off,debt_consolidation,13.5,0.0,2001-08-01,675.0,679.0,0.0,32.0,79.0,4.0,1.0,4151.0,63.9,8.0,w,10217.95,0.0,999.0,individual,,,,0.0,191.0,22754.0,,6500.0,2.0,5689.0,2116.0,39.5,0.0,0.0,47.0,171.0,7.0,7.0,0.0,7.0,999.0,8.0,32.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,87.5,0.0,0.0,0.0,27448.0,22754.0,3500.0,20948.0,1,10.0,0,0,1,0,1,0,0
12000.0,12000.0,60.0,21.98,331.3,e,e4,own,86000.0,verified,2013-06-01,Fully Paid,debt_consolidation,11.8,0.0,1990-08-01,665.0,669.0,1.0,47.0,999.0,8.0,0.0,26255.0,96.5,34.0,f,12000.0,0.0,47.0,individual,,,,0.0,0.0,37100.0,,27200.0,5.0,4638.0,318.0,94.6,0.0,0.0,131.0,278.0,9.0,9.0,7.0,9.0,47.0,4.0,47.0,6.0,3.0,6.0,3.0,10.0,11.0,6.0,14.0,6.0,8.0,0.0,0.0,0.0,3.0,82.0,100.0,0.0,0.0,38844.0,37100.0,5900.0,8046.0,0,10.0,0,1,0,0,0,0,0
8875.0,8875.0,36.0,17.77,319.83,d,d1,rent,26676.0,not verified,2013-06-01,Charged Off,debt_consolidation,29.51,0.0,2001-03-01,670.0,674.0,1.0,25.0,999.0,8.0,0.0,4784.0,34.2,15.0,f,1587.13,0.0,36.0,individual,,,,0.0,0.0,51053.0,,14000.0,6.0,6382.0,7298.0,30.5,0.0,0.0,138.0,149.0,2.0,2.0,0.0,2.0,999.0,4.0,36.0,0.0,3.0,4.0,3.0,4.0,6.0,5.0,9.0,4.0,8.0,0.0,0.0,0.0,4.0,80.0,33.3,0.0,0.0,61305.0,51053.0,10500.0,47305.0,1,2.0,0,1,1,0,0,0,0
13000.0,13000.0,36.0,9.17,414.43,b,b2,rent,145000.0,source verified,2015-09-01,Fully Paid,credit_card,10.5,0.0,1999-09-01,660.0,664.0,0.0,38.0,999.0,7.0,0.0,13183.0,33.4,33.0,f,13000.0,1.0,38.0,individual,,,,0.0,108.0,48817.0,,39500.0,3.0,8136.0,26317.0,33.4,0.0,0.0,167.0,191.0,5.0,5.0,6.0,5.0,999.0,16.0,999.0,2.0,3.0,3.0,4.0,10.0,15.0,5.0,12.0,3.0,7.0,0.0,0.0,0.0,1.0,89.3,0.0,0.0,0.0,93511.0,48817.0,39500.0,54011.0,0,10.0,0,1,1,1,0,0,0
18000.0,18000.0,36.0,13.67,612.32,b,b5,rent,86000.0,not verified,2013-10-01,Fully Paid,debt_consolidation,5.88,0.0,2009-04-01,680.0,684.0,3.0,999.0,999.0,15.0,0.0,20007.0,30.8,15.0,f,18000.0,0.0,999.0,individual,,,,0.0,0.0,20007.0,,64900.0,7.0,1334.0,42555.0,31.5,0.0,0.0,,54.0,4.0,4.0,0.0,4.0,999.0,3.0,999.0,0.0,9.0,10.0,13.0,13.0,0.0,15.0,15.0,10.0,15.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,64900.0,20007.0,62100.0,0.0,0,5.0,1,1,1,1,1,0,0
3400.0,3400.0,36.0,16.55,120.46,d,d2,rent,38400.0,verified,2015-12-01,Fully Paid,other,31.74,1.0,1983-06-01,670.0,674.0,1.0,15.0,999.0,10.0,0.0,15698.0,47.6,26.0,f,3400.0,0.0,25.0,individual,,,,0.0,0.0,184674.0,,33000.0,1.0,18467.0,5146.0,73.6,0.0,0.0,186.0,389.0,6.0,6.0,3.0,37.0,15.0,6.0,15.0,2.0,4.0,7.0,4.0,9.0,2.0,9.0,21.0,7.0,10.0,0.0,0.0,0.0,1.0,84.0,75.0,0.0,0.0,221000.0,15698.0,19500.0,0.0,0,-1.0,0,1,0,0,0,1,0
1975.0,1975.0,36.0,18.99,72.39,e,e1,rent,11500.0,source verified,2014-07-01,Fully Paid,other,20.25,0.0,2006-09-01,720.0,724.0,0.0,999.0,999.0,3.0,0.0,1787.0,17.3,3.0,w,1975.0,0.0,999.0,individual,,,,0.0,0.0,5350.0,,10300.0,2.0,1783.0,7713.0,18.8,0.0,0.0,1.0,94.0,16.0,1.0,0.0,94.0,999.0,11.0,999.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,13863.0,5350.0,9500.0,3563.0,0,1.0,1,1,1,1,1,0,0
9475.0,9475.0,36.0,17.14,338.48,d,d4,mortgage,39600.0,verified,2014-11-01,Fully Paid,home_improvement,17.06,0.0,2002-03-01,665.0,669.0,0.0,37.0,999.0,11.0,0.0,23876.0,97.9,23.0,f,9475.0,0.0,37.0,individual,,,,0.0,0.0,329947.0,,24400.0,5.0,29995.0,118.0,98.6,0.0,0.0,109.0,134.0,21.0,21.0,4.0,35.0,999.0,12.0,999.0,1.0,5.0,10.0,5.0,7.0,4.0,10.0,15.0,10.0,11.0,0.0,0.0,0.0,0.0,95.5,100.0,0.0,0.0,348400.0,23876.0,8200.0,0.0,0,-1.0,0,1,1,1,0,1,0
18000.0,18000.0,36.0,11.53,593.83,b,b5,rent,300000.0,verified,2015-04-01,Charged Off,debt_consolidation,10.77,0.0,1997-05-01,675.0,679.0,1.0,40.0,999.0,15.0,0.0,13488.0,22.7,56.0,f,11829.47,1.0,40.0,individual,,,,0.0,29037.0,57848.0,,59400.0,16.0,3857.0,44423.0,22.6,0.0,0.0,163.0,215.0,3.0,3.0,2.0,3.0,48.0,6.0,48.0,4.0,8.0,9.0,10.0,25.0,13.0,12.0,41.0,9.0,15.0,0.0,0.0,0.0,9.0,90.9,0.0,0.0,0.0,125419.0,57848.0,57400.0,66019.0,1,5.0,0,1,0,0,0,0,0
15000.0,15000.0,36.0,9.67,481.69,b,b1,mortgage,130000.0,verified,2014-05-01,Fully Paid,home_improvement,18.19,0.0,1998-12-01,690.0,694.0,0.0,60.0,999.0,17.0,0.0,3873.0,16.6,43.0,w,15000.0,0.0,66.0,individual,,,,0.0,216.0,179354.0,,23400.0,11.0,10550.0,10205.0,15.7,0.0,0.0,134.0,184.0,5.0,3.0,2.0,7.0,65.0,14.0,65.0,3.0,4.0,7.0,5.0,11.0,24.0,9.0,17.0,7.0,17.0,0.0,0.0,0.0,6.0,88.4,0.0,0.0,0.0,246662.0,54531.0,12100.0,95897.0,0,4.0,0,1,0,0,0,0,0
16000.0,16000.0,36.0,7.26,495.94,a,a4,mortgage,130000.0,not verified,2015-08-01,Fully Paid,debt_consolidation,11.26,0.0,1994-09-01,710.0,714.0,0.0,32.0,999.0,14.0,0.0,11827.0,25.8,34.0,w,16000.0,0.0,32.0,individual,,,,0.0,0.0,33956.0,,45900.0,5.0,2425.0,23469.0,26.2,0.0,0.0,99.0,250.0,9.0,9.0,5.0,13.0,999.0,2.0,32.0,1.0,9.0,12.0,9.0,10.0,8.0,13.0,21.0,12.0,14.0,0.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,70900.0,33956.0,31800.0,25000.0,0,1.0,0,1,1,0,0,0,0
8000.0,8000.0,36.0,7.26,247.97,a,a4,mortgage,130000.0,source verified,2015-10-01,Fully Paid,debt_consolidation,9.94,0.0,1996-05-01,695.0,699.0,1.0,999.0,104.0,12.0,1.0,20706.0,55.7,22.0,w,8000.0,0.0,999.0,individual,,,,0.0,0.0,147178.0,,37200.0,4.0,12265.0,6522.0,73.9,0.0,0.0,131.0,233.0,14.0,7.0,1.0,25.0,999.0,2.0,999.0,0.0,5.0,6.0,5.0,5.0,10.0,9.0,11.0,6.0,12.0,0.0,0.0,0.0,1.0,100.0,60.0,1.0,0.0,176475.0,43971.0,25000.0,35275.0,0,10.0,1,0,1,1,1,0,0
35000.0,35000.0,36.0,16.55,1240.03,d,d2,mortgage,175000.0,verified,2015-07-01,Fully Paid,debt_consolidation,14.91,0.0,1990-10-01,715.0,719.0,0.0,999.0,999.0,8.0,0.0,57545.0,99.9,17.0,w,35000.0,0.0,999.0,individual,,,,0.0,0.0,442231.0,,57500.0,4.0,55279.0,11.0,99.9,0.0,0.0,136.0,297.0,8.0,3.0,2.0,8.0,999.0,5.0,999.0,0.0,2.0,3.0,2.0,2.0,5.0,3.0,8.0,3.0,8.0,0.0,0.0,0.0,3.0,94.1,100.0,0.0,0.0,500517.0,112693.0,10500.0,31158.0,0,5.0,1,1,1,1,1,0,0
6000.0,6000.0,36.0,15.31,208.91,c,c2,mortgage,90000.0,not verified,2012-08-01,Fully Paid,debt_consolidation,15.68,0.0,1998-06-01,670.0,674.0,1.0,59.0,999.0,10.0,0.0,5263.0,48.3,30.0,f,6000.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,5.0,-1.0,128.0,95.3,0.0,0.0,,-1.0,-1.0,-1.0,6.0,17.0,999.0,1.0,999.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,,-1.0,-1.0,-1.0,-1.0,100.0,0.0,0.0,-1.0,46875.0,2700.0,-1.0,0,3.0,0,1,1,1,1,0,1
10300.0,10300.0,36.0,6.92,317.66,a,a4,mortgage,84000.0,not verified,2015-05-01,Fully Paid,debt_consolidation,14.9,0.0,1993-09-01,710.0,714.0,0.0,999.0,999.0,13.0,0.0,30370.0,56.1,25.0,w,10300.0,0.0,999.0,individual,,,,0.0,0.0,169664.0,,97100.0,5.0,13051.0,66730.0,56.1,0.0,0.0,260.0,256.0,9.0,9.0,3.0,9.0,999.0,19.0,999.0,0.0,6.0,6.0,8.0,15.0,4.0,8.0,18.0,6.0,13.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,251822.0,70338.0,97100.0,47524.0,0,8.0,1,1,1,1,1,0,0
9000.0,9000.0,36.0,8.9,285.78,a,a5,mortgage,60000.0,not verified,2014-01-01,Charged Off,home_improvement,20.68,0.0,2000-04-01,715.0,719.0,0.0,27.0,999.0,13.0,0.0,18856.0,58.9,23.0,f,7057.15,0.0,999.0,individual,,,,0.0,0.0,167683.0,,32000.0,2.0,12899.0,6923.0,60.7,0.0,0.0,129.0,162.0,2.0,2.0,5.0,2.0,27.0,7.0,27.0,0.0,4.0,8.0,4.0,6.0,6.0,9.0,12.0,8.0,13.0,0.0,0.0,0.0,1.0,95.7,25.0,0.0,0.0,197797.0,48299.0,17600.0,38686.0,1,5.0,0,1,0,0,1,0,0
10000.0,10000.0,36.0,13.33,338.54,c,c3,rent,42000.0,not verified,2015-09-01,Charged Off,credit_card,31.46,0.0,2005-12-01,665.0,669.0,0.0,54.0,999.0,19.0,0.0,6713.0,76.3,25.0,w,4770.13,0.0,54.0,individual,,,,0.0,0.0,70386.0,,8800.0,2.0,3705.0,33.0,99.3,0.0,0.0,116.0,112.0,101.0,15.0,0.0,110.0,56.0,21.0,56.0,1.0,2.0,3.0,2.0,4.0,18.0,4.0,6.0,3.0,19.0,0.0,0.0,0.0,0.0,88.0,100.0,0.0,0.0,58006.0,70386.0,4800.0,49206.0,1,3.0,0,1,0,0,0,0,0
6000.0,6000.0,36.0,12.99,202.14,c,c1,mortgage,68000.0,verified,2014-06-01,Fully Paid,debt_consolidation,24.9,0.0,1989-07-01,685.0,689.0,0.0,999.0,999.0,19.0,0.0,27939.0,78.9,34.0,w,6000.0,0.0,999.0,individual,,,,0.0,0.0,218476.0,,35400.0,6.0,12852.0,602.0,96.6,0.0,0.0,163.0,298.0,12.0,12.0,3.0,16.0,999.0,11.0,999.0,0.0,7.0,13.0,7.0,11.0,8.0,16.0,23.0,13.0,19.0,0.0,0.0,0.0,1.0,97.1,100.0,0.0,0.0,253372.0,46927.0,17600.0,22500.0,0,10.0,1,1,1,1,1,0,0
5000.0,5000.0,36.0,12.59,167.49,c,c2,own,36000.0,source verified,2015-12-01,Fully Paid,credit_card,6.17,0.0,2003-07-01,670.0,674.0,0.0,999.0,45.0,10.0,3.0,2424.0,24.7,15.0,f,5000.0,0.0,999.0,individual,,,,0.0,4630.0,2424.0,,9800.0,7.0,269.0,1078.0,46.1,0.0,0.0,126.0,149.0,3.0,3.0,0.0,6.0,999.0,5.0,999.0,0.0,3.0,7.0,3.0,4.0,1.0,10.0,12.0,7.0,10.0,0.0,0.0,0.0,4.0,100.0,33.3,3.0,0.0,9800.0,2424.0,2000.0,0.0,0,4.0,1,0,1,1,1,0,0
7750.0,7750.0,36.0,12.12,257.86,b,b3,rent,32000.0,source verified,2012-11-01,Fully Paid,debt_consolidation,8.78,0.0,1999-09-01,690.0,694.0,0.0,999.0,999.0,6.0,0.0,4432.0,67.2,20.0,f,7750.0,0.0,999.0,individual,,,,0.0,0.0,8659.0,,6600.0,2.0,1443.0,1168.0,79.1,0.0,0.0,102.0,160.0,36.0,6.0,0.0,36.0,999.0,11.0,999.0,0.0,2.0,2.0,4.0,11.0,7.0,5.0,13.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,11220.0,8659.0,5600.0,4620.0,0,0.0,1,1,1,1,1,0,0
28000.0,28000.0,36.0,7.89,876.0,a,a5,rent,80000.0,source verified,2015-05-01,Charged Off,credit_card,13.22,0.0,1991-03-01,720.0,724.0,0.0,999.0,999.0,8.0,0.0,13881.0,63.4,28.0,w,11923.85,0.0,999.0,individual,,,,0.0,0.0,59865.0,,21900.0,1.0,8552.0,6119.0,69.4,0.0,0.0,147.0,290.0,7.0,7.0,0.0,46.0,999.0,8.0,999.0,0.0,2.0,2.0,2.0,7.0,9.0,5.0,19.0,2.0,8.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,68844.0,59865.0,20000.0,46944.0,1,3.0,1,1,1,1,1,0,0
